time,EG,EU,GU
2020-08-20 23:41:00,0.8976299999999999,1.18652,1.32173
2020-08-20 23:42:00,0.8976799999999999,1.18651,1.32172
2020-08-20 23:43:00,0.8977,1.1865,1.32161
2020-08-20 23:44:00,0.8977200000000001,1.18651,1.32158
2020-08-20 23:45:00,0.8977299999999999,1.18659,1.32168
2020-08-20 23:46:00,0.89774,1.18662,1.32167
2020-08-20 23:47:00,0.89771,1.18665,1.32175
2020-08-20 23:48:00,0.8977,1.18667,1.32177
2020-08-20 23:49:00,0.89769,1.18668,1.32183
2020-08-20 23:50:00,0.89774,1.18677,1.32185
2020-08-20 23:51:00,0.89766,1.18683,1.32204
2020-08-20 23:52:00,0.89769,1.18687,1.32203
2020-08-20 23:53:00,0.8977700000000001,1.18697,1.32204
2020-08-20 23:54:00,0.8977200000000001,1.18687,1.32201
2020-08-20 23:55:00,0.8977700000000001,1.18697,1.32202
2020-08-20 23:56:00,0.89779,1.18707,1.32212
2020-08-20 23:57:00,0.8978,1.187,1.32202
2020-08-20 23:58:00,0.8978200000000001,1.18696,1.32195
2020-08-20 23:59:00,0.8978700000000001,1.18697,1.32188
